"","Year","Q2.5","Q7.5","Q50","Q92.5","Q97.5"
"33",2013.87878787879,0.00722230130585857,0.00791430587810428,0.0096741449657751,0.0115010853031,0.0122515394875697
"34",2014,0.00728644112030036,0.00795127978798458,0.00973052394638177,0.0115602776516917,0.0123513178900944
"35",2014.12121212121,0.0073403443810538,0.00800736618449602,0.00978431828332559,0.0116406787555149,0.0124662097434153
"36",2014.24242424242,0.00741369421612436,0.00806345735574599,0.00986480050539414,0.0117438464796841,0.012596544629187
"37",2014.36363636364,0.00748182267136962,0.00812671408429601,0.00995893806659174,0.0118723229568896,0.012738205575877
"38",2014.48484848485,0.00757380098931366,0.00821086851221755,0.010059790948204,0.0120109810160468,0.0128687372567093
"39",2014.60606060606,0.00767256005215277,0.00830271269912379,0.0101654798050053,0.0121564128651056,0.0130222445728911
"40",2014.72727272727,0.00775893665329918,0.00838823346805454,0.0102884661429248,0.0123175648683782,0.0132306029990752
"41",2014.84848484848,0.00785183189930596,0.00850179099251048,0.0104300863575853,0.0124883892409317,0.0134409248151073
"42",2014.9696969697,0.00795434976647389,0.00862917173351264,0.0105900516397538,0.0126872722988705,0.0136341071177748
"43",2015.09090909091,0.00804800059522777,0.00876564489524886,0.010759901650709,0.012925378037737,0.013854851213544
"44",2015.21212121212,0.00816717048660607,0.00889211686105297,0.010948181099795,0.0131544296945704,0.0141143532441967
"45",2015.33333333333,0.00832061015836695,0.00903563614841749,0.0111362640369076,0.0134087083418497,0.0143495737334885
"46",2015.45454545455,0.00845588247607426,0.00920689971505472,0.0113352069225872,0.0136757926732031,0.0146669315448313
"47",2015.57575757576,0.00859784157251931,0.00936427110833484,0.0115585653331997,0.0139471524316625,0.0150229885500158
"48",2015.69696969697,0.00872939552965426,0.00953893901950391,0.0117852921949222,0.0142347683549037,0.0153280624992366
"49",2015.81818181818,0.00889568382407369,0.00973485515441779,0.0120284923174407,0.0145381637782495,0.0156567530613869
"50",2015.93939393939,0.0090779549368664,0.00994349803917582,0.0122860293226281,0.0148729011845788,0.0160307671057458
"51",2016.06060606061,0.00925607508225663,0.010134862420986,0.0125720106449536,0.0152236142612345,0.0163957862265445
"52",2016.18181818182,0.00945013587241287,0.0103362628967973,0.0128441220731021,0.0155849649069217,0.0167786541431985
"53",2016.30303030303,0.00967092278589371,0.0105662123532545,0.0131386604615265,0.0159528817375966,0.0171964521068259
"54",2016.42424242424,0.00988335460311637,0.0107972020955444,0.0134538971566961,0.0163548202867377,0.0176281213983693
"55",2016.54545454545,0.0101135832764382,0.0110562493544143,0.0137813333149666,0.0167476687046832,0.018058614130167
"56",2016.66666666667,0.0103177816121098,0.011298249461877,0.0141059120369318,0.017144676549607,0.0184956311265808
"57",2016.78787878788,0.0105421355576687,0.011549895300295,0.0144408628325324,0.0175874515166679,0.0189789013646784
"58",2016.90909090909,0.010769990318081,0.0118036848130269,0.0147814861631013,0.0180075665998814,0.0194423730013536
"59",2017.0303030303,0.0110004967093871,0.0120670233826742,0.0151346584462023,0.0184264023800656,0.019914505358243
"60",2017.15151515152,0.0112351977360578,0.012339013351513,0.015480707984006,0.0188645391694862,0.0203938384989677
"61",2017.27272727273,0.0114698379965758,0.0126096862448519,0.0158254293945931,0.0193037198436226,0.0208734270620945
"62",2017.39393939394,0.0116994338290805,0.0128785687329996,0.016187388198536,0.0197629549226323,0.0213637302482188
"63",2017.51515151515,0.0119351452924315,0.013146857697417,0.0165393426302547,0.0202260650539691,0.0218543208747517
"64",2017.63636363636,0.0121838047032029,0.0134053010898374,0.0168906056039558,0.0206613854768055,0.0223236983362842
"65",2017.75757575758,0.0124278015182673,0.0136784523181632,0.0172434305678471,0.0211039365858992,0.0227857217754153
"66",2017.87878787879,0.0126346232954506,0.013939873578001,0.0176002550613584,0.021537054432985,0.0232426655033202
"67",2018,0.0128469584601742,0.0141971212064868,0.0179493086408509,0.0219644188044482,0.0236866674680591
"68",2018.12121212121,0.0130744874614477,0.0144493979512203,0.0182976103421779,0.0223970380305235,0.0241172528335611
"69",2018.24242424242,0.013278072330089,0.0146974289627379,0.0186199098634367,0.0228230190647224,0.0245693918682578
"70",2018.36363636364,0.0135123397433383,0.0149430965851053,0.0189419061402646,0.0232452534441621,0.0249948749467008
"71",2018.48484848485,0.0137119888590552,0.0151793335168497,0.0192489265547046,0.0236808236285179,0.0254505588991759
"72",2018.60606060606,0.0139273967015971,0.0154224449095243,0.0195732123141121,0.0240680429296718,0.025907480613689
"73",2018.72727272727,0.0141126455585617,0.0156549773599141,0.0198895709145869,0.02446573522539,0.0263575961498219
"74",2018.84848484848,0.0143196935561296,0.0158770018109055,0.0201865099609901,0.02485809945176,0.0267762998530762
"75",2018.9696969697,0.0145076232049418,0.016067278993293,0.0204944362271478,0.0252351784831381,0.0272098827122225
"76",2019.09090909091,0.0146898237059912,0.0162771142227981,0.0207962126933531,0.0256164658057176,0.0275888943224409
"77",2019.21212121212,0.0148661529562912,0.016483174420652,0.0210864379629783,0.0259902128714378,0.027976687635142
"78",2019.33333333333,0.0150220259197678,0.0167054397524458,0.0213583550557754,0.0263536620554644,0.0283469593803805
"79",2019.45454545455,0.0151841841152904,0.0168895231256264,0.0216241357603228,0.0267200639830385,0.0287076001802753
"80",2019.57575757576,0.0153631665921735,0.0170574746749058,0.0218833624676788,0.0270955318465786,0.0291406582413951
"81",2019.69696969697,0.0155034337557453,0.0172429083795225,0.022154889074132,0.0274428386079611,0.0295131735832444
"82",2019.81818181818,0.0156614921925886,0.0174149059347265,0.0224102139159392,0.0277894267953165,0.0298545818055439
"83",2019.93939393939,0.0157937963343743,0.0175862346809712,0.0226747162843879,0.0281245234810232,0.0301833477430294
"84",2020.06060606061,0.0159263049018826,0.0177438761387991,0.0228976219889558,0.0284498987135002,0.0305543066675691
"85",2020.18181818182,0.0160818727529175,0.0178853619884475,0.0231480272178634,0.028753599200978,0.0309002931621437
"86",2020.30303030303,0.0162325893571485,0.0180340824941371,0.023352929394575,0.0290804543320322,0.0312236594892654
"87",2020.42424242424,0.0163692742162879,0.0181856328547804,0.0235636885183741,0.0293814371359244,0.0315568491797292
"88",2020.54545454545,0.0164946779130532,0.0183498637388403,0.0237835675522812,0.0296758468699212,0.0318370634771817
"89",2020.66666666667,0.01662107071563,0.0184721439139863,0.0240027987955271,0.0299587867261571,0.0321327331678492
"90",2020.78787878788,0.0167325939247598,0.018609899524731,0.024211067365625,0.0302357772688876,0.0323948090871811
"91",2020.90909090909,0.0168678692066184,0.0187372217567384,0.0244078370974611,0.0305200564128398,0.0326691647327917
"92",2021.0303030303,0.0169896200601509,0.0188834424574554,0.0246043587297279,0.0307752871957798,0.0329791645036453
"93",2021.15151515152,0.0170623665185157,0.0189924244273507,0.0247613628208379,0.0310637934941412,0.0332767491958464
"94",2021.27272727273,0.0171665623016238,0.0191317051174882,0.0249378206556739,0.0313258663853731,0.0335161969284097
"95",2021.39393939394,0.017268518307133,0.0192543789259462,0.0251301886994407,0.0315668437443112,0.0337809026920749
"96",2021.51515151515,0.0173685213606118,0.0193754337404062,0.0253176216256943,0.0317847321779927,0.0340540009339781
"97",2021.63636363636,0.0174672096168933,0.0194889762150419,0.0255258765921532,0.0320230529767855,0.0343226011637434
"98",2021.75757575758,0.0175433331405161,0.019595075927577,0.0257140688338287,0.0322782546082052,0.0346492787750114
"99",2021.87878787879,0.0175933775780232,0.0196988550529221,0.0258921701745535,0.03252759565004,0.034979286650861
"100",2022,0.0176716844228867,0.0197783649439487,0.0260641111966963,0.032782162172359,0.0352938352318823
