"","Year","Q2.5","Q7.5","Q50","Q92.5","Q97.5"
"77",2019.21212121212,0.000874282443820339,0.000976997252837774,0.00131735336970422,0.0017211721616602,0.00185545605677961
"78",2019.33333333333,0.000885437741249929,0.000986446853629727,0.00133224574526771,0.00174080719696542,0.00187785762736002
"79",2019.45454545455,0.000894509046253414,0.000997829605197169,0.00134717761083913,0.00176038202122502,0.00190028079628609
"80",2019.57575757576,0.000901927242625455,0.00100858062603078,0.00136206579379607,0.00178213960144549,0.00192307860726969
"81",2019.69696969697,0.000909345438967321,0.00101860391556078,0.00137675578009395,0.00180188540067189,0.00194529650721543
"82",2019.81818181818,0.000918108933273199,0.0010289784797272,0.00139153223211716,0.00182350709292995,0.00196617471479987
"83",2019.93939393939,0.000929289201916965,0.00103946394529667,0.0014063123372668,0.00184502053895144,0.00198756301856187
"84",2020.06060606061,0.000940469470556347,0.00105017094511217,0.0014218046202962,0.00186550641377544,0.00201064473236712
"85",2020.18181818182,0.00094880553862999,0.00105981689178437,0.00143692534392897,0.00188518733067738,0.00203339546399357
"86",2020.30303030303,0.000957101816727368,0.00106845725799665,0.00145193341854323,0.00190472032674073,0.00205614619559297
"87",2020.42424242424,0.000965398094827894,0.00107962924863399,0.00146789121950263,0.00192702760860288,0.00207888260998487
"88",2020.54545454545,0.000973694372931316,0.00109124132652363,0.00148385453411786,0.0019466656268157,0.00210160802581659
"89",2020.66666666667,0.000982467395366275,0.0011015865967403,0.00149904761722261,0.00196595391336828,0.00212433344162703
"90",2020.78787878788,0.000991526213208148,0.00111167496858239,0.00151417075330819,0.00198516098265686,0.00214705885741795
"91",2020.90909090909,0.000999922631748745,0.00112182728859773,0.00153006581416485,0.00200436805191562,0.00216978427319117
"92",2021.0303030303,0.00100831905028025,0.00113199268979101,0.00154553361024423,0.00202400333356179,0.00219344659011808
"93",2021.15151515152,0.00101671546880371,0.00114249212397849,0.00156098288015257,0.00204319210663585,0.00221662779302494
"94",2021.27272727273,0.0010251118873201,0.0011524172508255,0.00157562371443989,0.00206232366280877,0.00223921873220771
"95",2021.39393939394,0.00103350830583048,0.00116234237766542,0.00159073872467375,0.0020835109294144,0.00226179937632738
"96",2021.51515151515,0.00104190472433583,0.00117237001939855,0.00160556201826727,0.00210514779132804,0.00228436256550899
"97",2021.63636363636,0.00105032821825613,0.00118246683351363,0.00162114250682194,0.00212550564312616,0.00230692575468429
"98",2021.75757575758,0.00105972885677643,0.00119376358328763,0.00163668360174165,0.00214518594593805,0.00232948894385485
"99",2021.87878787879,0.0010702172231868,0.00120451320450551,0.00165203716848831,0.00216417813443418,0.00235205213302227
"100",2022,0.00108070558959701,0.00121652464144249,0.00166683012388936,0.00218342456752514,0.00237461532218807
